video,frame,left-x,left-y,right-x,right-y,nose-x,nose-y
4,14,0.9179688,-0.3154297,0.4306641,0.7866211,-0.006001847,-0.08074937
4,15,0.9179688,-0.3154297,0.1333008,0.7861328,-0.005841426,-0.08074232
4,16,0.9179688,-0.3154297,-0.01171875,0.6328125,-0.005767704,-0.08055735
4,17,0.9179688,-0.3154297,-0.1782227,0.6704102,-0.005444068,-0.08057182
4,18,0.9179688,-0.3154297,-0.230957,0.5947266,-0.004529273,-0.08094023
4,19,0.9179688,-0.3154297,-0.1938477,0.6655273,-0.003150816,-0.08115499
4,20,0.9179688,-0.3154297,-0.2329102,0.6865234,-0.001958691,-0.08146587
4,21,0.9179688,-0.3154297,-0.4057617,0.8095703,-0.001780529,-0.08143299
4,22,0.9179688,-0.3154297,-0.8950195,1.132813,-0.001067414,-0.08161464
4,23,0.9179688,-0.3154297,-0.8481445,1.197754,-0.000813088,-0.08167654
4,24,0.9179688,-0.3154297,-0.3676758,0.6650391,-0.000355281,-0.08187201
4,25,0.9179688,-0.3154297,-0.3544922,0.5717773,4.65E-06,-0.0819369
4,26,0.9179688,-0.3154297,-0.5405273,0.75,0.00023611,-0.08207377
4,27,0.9179688,-0.3154297,-0.01806641,0.6264648,0.000486076,-0.08230161
4,28,0.9179688,-0.3154297,-0.4394531,0.6796875,0.000293192,-0.08231673
4,29,0.9179688,-0.3154297,-0.5849609,0.7382813,-0.000561945,-0.08178983
4,30,0.9179688,-0.3154297,-0.644043,0.8505859,-0.002134544,-0.0809548
4,31,0.9179688,-0.3154297,-0.3320313,0.8999023,-0.004184923,-0.08024342
4,32,0.9179688,-0.3154297,0.08154297,1.227051,-0.005287645,-0.0802374
4,33,0.9179688,-0.3154297,0.2773438,0.8959961,-0.006260698,-0.08031164
4,34,0.9179688,-0.3154297,0.4101563,1.060059,-0.006844311,-0.08036889
4,35,0.9179688,-0.3154297,0.4072266,1.095215,-0.007461357,-0.08057202
4,36,0.9179688,-0.3154297,0.3012695,0.8349609,-0.007844449,-0.08056585
4,37,0.9179688,-0.3154297,-0.2055664,0.7651367,-0.00797568,-0.08061154
4,38,0.9179688,-0.3154297,0.06835938,1.145508,-0.008107375,-0.08085063
4,39,0.9179688,-0.3154297,-0.1694336,0.6206055,-0.008182701,-0.08098127
4,40,0.9179688,-0.3154297,-0.230957,0.9731445,-0.008232513,-0.08112838
4,41,0.9179688,-0.3154297,-0.2006836,1.023926,-0.008353307,-0.08109928
4,42,0.9179688,-0.3154297,-0.4077148,1.451172,-0.008565346,-0.08101494
4,43,0.9179688,-0.3154297,-0.1699219,0.6743164,-0.009026129,-0.08081149
4,44,0.9179688,-0.3154297,-0.5732422,0.8842773,-0.01029256,-0.08241925
4,45,0.9179688,-0.3154297,-0.6640625,0.644043,-0.009955141,-0.08164947
4,46,0.9179688,-0.3154297,-0.6313477,0.5532227,-0.009071714,-0.08112684
4,47,0.9179688,-0.3154297,-0.6083984,0.5581055,-0.007617018,-0.08104204
4,48,0.9179688,-0.3154297,-0.6469727,0.6196289,-0.006712996,-0.08108324
4,49,0.9179688,-0.3154297,-0.7451172,0.6743164,-0.006780193,-0.08085423
4,50,0.9179688,-0.3154297,-0.8193359,0.6494141,-0.007063965,-0.08032881
4,51,0.9179688,-0.3154297,-0.9077148,0.4824219,-0.007572529,-0.0803621
4,52,0.9179688,-0.3154297,-0.9638672,0.2226563,-0.009015835,-0.08088048
4,53,0.9179688,-0.3154297,-0.9301758,0.08691406,-0.009799297,-0.08104144
4,54,0.9179688,-0.3154297,-0.9174805,0.07226563,-0.01063361,-0.08140567
4,55,0.9179688,-0.3154297,-0.9609375,0.1352539,-0.01092162,-0.08174317
4,56,0.9179688,-0.3154297,-0.918457,0.1567383,-0.01091203,-0.08186819
4,57,0.9179688,-0.3154297,-0.7558594,0.2802734,-0.01079964,-0.0819249
4,58,0.9179688,-0.3154297,-0.5029297,0.3413086,-0.01071261,-0.08190277
4,59,0.9179688,-0.3154297,-0.4882813,0.3803711,-0.01054328,-0.08175441
4,60,0.9179688,-0.3154297,-0.3476563,0.5644531,-0.01060194,-0.08189374
4,61,0.9179688,-0.3154297,0.01074219,0.9125977,-0.01056638,-0.0818211
4,62,0.9179688,-0.3154297,0.4628906,1.124512,-0.01061829,-0.08164719
4,63,0.9179688,-0.3154297,0.8862305,1.032715,-0.009770376,-0.08165433
4,64,0.9179688,-0.3154297,1.137207,0.871582,-0.008473521,-0.08178287
4,65,0.9179688,-0.3154297,1.241211,0.765625,-0.007484542,-0.08168601
4,66,0.9179688,-0.3154297,0.9628906,0.4609375,-0.006684796,-0.08152097
4,67,0.9179688,-0.3154297,0.8530273,0.5649414,-0.006215374,-0.08128715
4,68,0.9179688,-0.3154297,0.7832031,0.465332,-0.005789817,-0.08105633
4,69,0.9179688,-0.3154297,0.8198242,0.4389648,-0.005346618,-0.08087953
4,70,0.9179688,-0.3154297,0.90625,0.3891602,-0.00510082,-0.08076802
4,71,0.9179688,-0.3154297,0.9008789,0.3955078,-0.004769132,-0.08069213
4,72,0.9179688,-0.3154297,0.8681641,0.4365234,-0.004453125,-0.08062199
4,73,0.9179688,-0.3154297,0.8828125,0.4296875,-0.004254734,-0.08046685
4,74,0.9179688,-0.3154297,0.8725586,0.4169922,-0.004052956,-0.08038206
4,75,0.9179688,-0.3154297,0.871582,0.440918,-0.003867684,-0.08034962
4,76,0.9179688,-0.3154297,0.8852539,0.4335938,-0.003695177,-0.08026256
4,77,0.9179688,-0.3154297,0.8764648,0.421875,-0.003606188,-0.08025081
4,78,0.9179688,-0.3154297,0.8759766,0.4321289,-0.003576332,-0.08026025
4,79,0.9179688,-0.3154297,0.8710938,0.4282227,-0.003535571,-0.08027656
4,80,0.9179688,-0.3154297,0.8701172,0.4301758,-0.003507693,-0.08026915
4,81,0.9179688,-0.3154297,0.8720703,0.4296875,-0.003484557,-0.08025847
4,82,0.9179688,-0.3154297,0.8745117,0.4379883,-0.003464967,-0.08026876
4,83,0.9179688,-0.3154297,0.8686523,0.4257813,-0.003418753,-0.08026515
4,84,0.9179688,-0.3154297,0.8681641,0.4287109,-0.003333432,-0.08028311
4,85,0.9179688,-0.3154297,0.8710938,0.4316406,-0.003246662,-0.08027758
4,86,0.9179688,-0.3154297,0.8818359,0.4321289,-0.003151367,-0.08029249
4,87,0.9179688,-0.3154297,0.8710938,0.4238281,-0.003107066,-0.08030347
4,88,0.9179688,-0.3154297,0.8759766,0.4267578,-0.003007846,-0.08032192
4,89,0.9179688,-0.3154297,0.8666992,0.4208984,-0.002918635,-0.08028264
4,90,0.9179688,-0.3154297,0.8818359,0.4204102,-0.002893529,-0.08024082
4,91,0.9179688,-0.3154297,0.8842773,0.4248047,-0.002819165,-0.08016609
4,92,0.9179688,-0.3154297,0.8686523,0.425293,-0.002708523,-0.08013904
4,93,0.9179688,-0.3154297,0.8828125,0.4272461,-0.002669786,-0.08010665
4,94,0.9179688,-0.3154297,0.8706055,0.4267578,-0.002585498,-0.0800682
4,95,0.9179688,-0.3154297,0.871582,0.421875,-0.002596281,-0.07996932
4,96,0.9179688,-0.3154297,0.8745117,0.4301758,-0.002552851,-0.07995707
4,97,0.9179688,-0.3154297,0.8676758,0.4082031,-0.002593836,-0.07992368
4,98,0.9179688,-0.3154297,0.8764648,0.4223633,-0.002621664,-0.07989846
4,99,0.9179688,-0.3154297,0.8769531,0.4228516,-0.002633213,-0.07991265
4,100,0.9179688,-0.3154297,0.8740234,0.4262695,-0.00263851,-0.07990427
4,101,0.9179688,-0.3154297,0.8769531,0.421875,-0.002674823,-0.07988437
4,102,0.9179688,-0.3154297,0.878418,0.4213867,-0.0026855,-0.07988282
4,103,0.9179688,-0.3154297,0.871582,0.4213867,-0.002714633,-0.07987874
4,104,0.9179688,-0.3154297,0.8837891,0.4262695,-0.00276353,-0.07987954
